purchase_id,customer_id,product_id,purchase_date,quantity
PUR00388,CUST0044,PROD0106,2024-10-05 05:16:34.158693,5
PUR00389,CUST0137,PROD0133,2024-01-23 05:16:34.158693,2
PUR00390,CUST0421,PROD0108,2024-07-17 05:16:34.158693,3
PUR00391,CUST0074,PROD0178,2023-11-25 05:16:34.158693,4
PUR00392,CUST0548,PROD0042,2024-01-10 05:16:34.158693,2
PUR00393,CUST0613,PROD0102,2024-07-21 05:16:34.158693,2
PUR00394,CUST0988,PROD0124,2024-09-04 05:16:34.158693,4
PUR00395,CUST0512,PROD0140,2024-04-24 05:16:34.158693,2
PUR00396,CUST0156,PROD0103,2023-12-28 05:16:34.158693,3
PUR00397,CUST0938,PROD0146,2024-06-19 05:16:34.158693,2
PUR00398,CUST0255,PROD0194,2023-12-28 05:16:34.158693,3
PUR00399,CUST0171,PROD0074,2024-08-02 05:16:34.158693,4
PUR00400,CUST0981,PROD0108,2024-06-27 05:16:34.158693,1
PUR00401,CUST0728,PROD0122,2023-11-14 05:16:34.158693,4
PUR00402,CUST0170,PROD0017,2024-01-19 05:16:34.158693,3
PUR00403,CUST0764,PROD0196,2024-06-03 05:16:34.158693,5
PUR00404,CUST0872,PROD0071,2024-10-07 05:16:34.158693,4
PUR00405,CUST0322,PROD0062,2024-01-25 05:16:34.158693,5
PUR00406,CUST0567,PROD0041,2023-12-15 05:16:34.158693,5
PUR00407,CUST0456,PROD0119,2024-07-04 05:16:34.158693,3
PUR00408,CUST0944,PROD0162,2024-03-21 05:16:34.158693,3
PUR00409,CUST0603,PROD0198,2024-04-28 05:16:34.158693,1
PUR00410,CUST0790,PROD0045,2024-09-21 05:16:34.158693,2
PUR00411,CUST0613,PROD0058,2024-10-26 05:16:34.158693,4
PUR00412,CUST0155,PROD0179,2024-05-28 05:16:34.158693,3
PUR00413,CUST0889,PROD0126,2024-10-04 05:16:34.158693,4
PUR00414,CUST0349,PROD0162,2023-12-18 05:16:34.158693,5
PUR00415,CUST0451,PROD0044,2024-04-23 05:16:34.158693,2
PUR00416,CUST0876,PROD0015,2024-10-17 05:16:34.158693,1
PUR00417,CUST0653,PROD0078,2024-08-06 05:16:34.158693,4
PUR00418,CUST0173,PROD0070,2024-05-19 05:16:34.158693,2
PUR00419,CUST0010,PROD0178,2024-04-17 05:16:34.158693,1
PUR00420,CUST0740,PROD0101,2024-09-22 05:16:34.158693,4
PUR00421,CUST0265,PROD0160,2024-07-13 05:16:34.158693,2
PUR00422,CUST0438,PROD0195,2024-08-10 05:16:34.158693,3
PUR00423,CUST0760,PROD0003,2023-11-25 05:16:34.158693,4
PUR00424,CUST0247,PROD0086,2024-09-18 05:16:34.158693,2
PUR00425,CUST0667,PROD0074,2023-12-12 05:16:34.158693,1
PUR00426,CUST0546,PROD0051,2024-03-06 05:16:34.158693,2
PUR00427,CUST0499,PROD0067,2024-09-25 05:16:34.158693,3
PUR00428,CUST0129,PROD0076,2024-10-22 05:16:34.158693,4
PUR00429,CUST0672,PROD0093,2024-04-02 05:16:34.158693,4
PUR00430,CUST0601,PROD0176,2024-03-02 05:16:34.158693,4
PUR00431,CUST0605,PROD0145,2023-12-23 05:16:34.158693,3
PUR00432,CUST0327,PROD0007,2024-06-16 05:16:34.158693,1
PUR00433,CUST0753,PROD0013,2023-12-27 05:16:34.158693,4
PUR00434,CUST0835,PROD0120,2024-09-26 05:16:34.158693,1
PUR00435,CUST0980,PROD0066,2024-11-01 05:16:34.158693,2
PUR00436,CUST0404,PROD0004,2023-12-28 05:16:34.158693,1
PUR00437,CUST0629,PROD0138,2024-06-21 05:16:34.158693,1
PUR00438,CUST0606,PROD0088,2024-01-31 05:16:34.158693,4
PUR00439,CUST0675,PROD0017,2024-10-27 05:16:34.158693,5
PUR00440,CUST0611,PROD0052,2024-04-08 05:16:34.158693,5
PUR00441,CUST0625,PROD0134,2023-11-21 05:16:34.158693,3
PUR00442,CUST0359,PROD0069,2023-11-30 05:16:34.158693,3
PUR00443,CUST0603,PROD0137,2024-04-21 05:16:34.158693,5
PUR00444,CUST0858,PROD0021,2023-12-05 05:16:34.158693,2
PUR00445,CUST0718,PROD0024,2024-04-05 05:16:34.158693,4
PUR00446,CUST0017,PROD0004,2024-05-08 05:16:34.158693,4
PUR00447,CUST0274,PROD0152,2024-05-16 05:16:34.158693,2
PUR00448,CUST0685,PROD0187,2024-06-14 05:16:34.158693,2
PUR00449,CUST0116,PROD0003,2024-01-20 05:16:34.158693,5
PUR00450,CUST0861,PROD0068,2024-03-11 05:16:34.158693,3
PUR00451,CUST0980,PROD0101,2024-08-04 05:16:34.158693,2
PUR00452,CUST0693,PROD0168,2024-06-04 05:16:34.158693,3
PUR00453,CUST0091,PROD0176,2024-08-22 05:16:34.158693,1
PUR00454,CUST0082,PROD0054,2024-10-21 05:16:34.158693,4
PUR00455,CUST0324,PROD0035,2024-02-07 05:16:34.158693,5
PUR00456,CUST0961,PROD0056,2024-02-02 05:16:34.158693,4
PUR00457,CUST0114,PROD0108,2024-02-04 05:16:34.158693,5
PUR00458,CUST0769,PROD0040,2023-12-17 05:16:34.158693,1
PUR00459,CUST0058,PROD0068,2024-09-14 05:16:34.158693,4
PUR00460,CUST0154,PROD0046,2024-05-20 05:16:34.158693,1
PUR00461,CUST0877,PROD0078,2024-09-19 05:16:34.158693,5
PUR00462,CUST0404,PROD0141,2024-10-21 05:16:34.158693,2
PUR00463,CUST0628,PROD0155,2024-03-09 05:16:34.158693,4
PUR00464,CUST0855,PROD0006,2024-07-18 05:16:34.158693,1
PUR00465,CUST0266,PROD0017,2024-08-31 05:16:34.158693,4
PUR00466,CUST0315,PROD0164,2024-01-19 05:16:34.158693,4
PUR00467,CUST0715,PROD0099,2024-03-04 05:16:34.158693,4
PUR00468,CUST0041,PROD0081,2024-06-30 05:16:34.158693,3
PUR00469,CUST0105,PROD0002,2024-09-28 05:16:34.158693,1
PUR00470,CUST0901,PROD0077,2024-03-16 05:16:34.158693,1
PUR00471,CUST0890,PROD0180,2024-06-29 05:16:34.158693,4
PUR00472,CUST0193,PROD0066,2024-03-16 05:16:34.158693,2
PUR00473,CUST0401,PROD0052,2024-10-13 05:16:34.158693,4
PUR00474,CUST0278,PROD0092,2023-11-11 05:16:34.158693,3
PUR00475,CUST0354,PROD0171,2024-07-02 05:16:34.158693,5
PUR00476,CUST0749,PROD0022,2024-04-02 05:16:34.158693,3
PUR00477,CUST0937,PROD0111,2024-10-18 05:16:34.158693,2
PUR00478,CUST0733,PROD0107,2024-08-12 05:16:34.158693,4
PUR00479,CUST0580,PROD0183,2024-01-26 05:16:34.158693,1
PUR00480,CUST0709,PROD0067,2023-12-14 05:16:34.158693,4
PUR00481,CUST0256,PROD0188,2024-06-20 05:16:34.158693,2
PUR00482,CUST0651,PROD0186,2024-05-01 05:16:34.158693,1
PUR00483,CUST0824,PROD0140,2024-09-02 05:16:34.158693,3
PUR00484,CUST0947,PROD0069,2024-04-08 05:16:34.158693,5
PUR00485,CUST0661,PROD0084,2024-09-29 05:16:34.158693,5
PUR00486,CUST0099,PROD0103,2024-06-11 05:16:34.158693,4
PUR00487,CUST0588,PROD0039,2024-10-25 05:16:34.158693,3
PUR00488,CUST0282,PROD0013,2024-03-14 05:16:34.158693,2
PUR00489,CUST0883,PROD0041,2024-06-27 05:16:34.158693,5
PUR00490,CUST0403,PROD0057,2024-04-09 05:16:34.158693,3
PUR00491,CUST0109,PROD0181,2024-02-16 05:16:34.158693,4
PUR00492,CUST0700,PROD0012,2024-05-21 05:16:34.158693,1
PUR00493,CUST0199,PROD0013,2024-07-11 05:16:34.158693,4
PUR00494,CUST0303,PROD0120,2023-12-31 05:16:34.158693,4
PUR00495,CUST0327,PROD0097,2024-03-07 05:16:34.158693,3
PUR00496,CUST0154,PROD0057,2024-05-20 05:16:34.158693,5
PUR00497,CUST0552,PROD0040,2024-08-25 05:16:34.158693,3
PUR00498,CUST0645,PROD0118,2024-05-08 05:16:34.158693,1
PUR00499,CUST0405,PROD0080,2024-08-27 05:16:34.158693,3
PUR00500,CUST0462,PROD0128,2024-04-06 05:16:34.158693,2
PUR00501,CUST0132,PROD0173,2024-10-30 05:16:34.158693,4
PUR00502,CUST0791,PROD0035,2024-04-06 05:16:34.158693,5
PUR00503,CUST0874,PROD0003,2023-11-18 05:16:34.158693,1
PUR00504,CUST0084,PROD0120,2024-10-09 05:16:34.158693,4
PUR00505,CUST0399,PROD0005,2024-05-27 05:16:34.158693,3
PUR00506,CUST0754,PROD0011,2024-03-26 05:16:34.158693,2
PUR00507,CUST0628,PROD0126,2023-11-11 05:16:34.158693,3
PUR00508,CUST0109,PROD0071,2024-08-22 05:16:34.158693,4
PUR00509,CUST0221,PROD0117,2024-10-23 05:16:34.158693,1
PUR00510,CUST0904,PROD0184,2023-12-02 05:16:34.158693,5
PUR00511,CUST0553,PROD0138,2024-09-12 05:16:34.158693,4
PUR00512,CUST0368,PROD0106,2024-07-18 05:16:34.158693,1
PUR00513,CUST0147,PROD0116,2024-04-01 05:16:34.158693,4
PUR00514,CUST0112,PROD0162,2024-03-03 05:16:34.158693,2
PUR00515,CUST0615,PROD0067,2024-09-12 05:16:34.158693,3
PUR00516,CUST0558,PROD0200,2024-05-05 05:16:34.158693,5
PUR00517,CUST0924,PROD0031,2024-02-27 05:16:34.158693,1
PUR00518,CUST0494,PROD0075,2024-09-27 05:16:34.158693,5
PUR00519,CUST0505,PROD0071,2024-02-12 05:16:34.158693,5
PUR00520,CUST0475,PROD0066,2024-09-19 05:16:34.158693,5
PUR00521,CUST0836,PROD0070,2024-03-14 05:16:34.158693,1
PUR00522,CUST0890,PROD0041,2024-10-19 05:16:34.158693,1
PUR00523,CUST0271,PROD0191,2024-10-09 05:16:34.158693,5
PUR00524,CUST0995,PROD0160,2024-10-20 05:16:34.158693,3
PUR00525,CUST0421,PROD0020,2024-01-16 05:16:34.158693,4
PUR00526,CUST0897,PROD0185,2024-09-23 05:16:34.158693,5
PUR00527,CUST0707,PROD0178,2023-12-26 05:16:34.158693,2
PUR00528,CUST0367,PROD0153,2024-09-23 05:16:34.158693,5
PUR00529,CUST0280,PROD0140,2024-10-02 05:16:34.158693,1
PUR00530,CUST0283,PROD0199,2023-11-27 05:16:34.158693,4
PUR00531,CUST0040,PROD0039,2024-04-13 05:16:34.158693,2
PUR00532,CUST0959,PROD0145,2024-06-19 05:16:34.158693,4
PUR00533,CUST0189,PROD0045,2023-11-24 05:16:34.158693,4
PUR00534,CUST0164,PROD0139,2024-08-29 05:16:34.158693,2
PUR00535,CUST0994,PROD0070,2024-05-11 05:16:34.158693,5
PUR00536,CUST0989,PROD0125,2024-01-13 05:16:34.158693,5
PUR00537,CUST0536,PROD0151,2023-12-23 05:16:34.158693,5
PUR00538,CUST0536,PROD0091,2024-04-06 05:16:34.158693,3
PUR00539,CUST0004,PROD0070,2024-04-22 05:16:34.158693,5
PUR00540,CUST0835,PROD0166,2024-06-06 05:16:34.158693,2
PUR00541,CUST0290,PROD0130,2024-02-04 05:16:34.158693,3
PUR00542,CUST0953,PROD0084,2024-02-17 05:16:34.158693,5
PUR00543,CUST0433,PROD0089,2024-01-13 05:16:34.158693,3
PUR00544,CUST0471,PROD0079,2024-08-09 05:16:34.158693,2
PUR00545,CUST0181,PROD0113,2024-05-12 05:16:34.158693,5
PUR00546,CUST0248,PROD0093,2024-08-04 05:16:34.158693,1
PUR00547,CUST0628,PROD0072,2024-07-20 05:16:34.158693,2
PUR00548,CUST0279,PROD0165,2024-03-25 05:16:34.158693,4
PUR00549,CUST0877,PROD0049,2024-01-30 05:16:34.158693,4
PUR00550,CUST0581,PROD0052,2024-03-17 05:16:34.158693,2
PUR00551,CUST0863,PROD0033,2024-07-10 05:16:34.158693,4
PUR00552,CUST0254,PROD0022,2024-04-06 05:16:34.158693,2
PUR00553,CUST0181,PROD0114,2024-04-28 05:16:34.158693,1
PUR00554,CUST0830,PROD0133,2024-01-04 05:16:34.158693,2
PUR00555,CUST0681,PROD0018,2024-07-03 05:16:34.158693,5
PUR00556,CUST0825,PROD0166,2023-12-15 05:16:34.158693,5
PUR00557,CUST0509,PROD0118,2024-01-18 05:16:34.158693,3
PUR00558,CUST0761,PROD0117,2024-03-01 05:16:34.158693,4
PUR00559,CUST0700,PROD0037,2024-10-18 05:16:34.158693,4
PUR00560,CUST0566,PROD0064,2024-10-17 05:16:34.158693,2
PUR00561,CUST0326,PROD0138,2024-05-28 05:16:34.158693,4
PUR00562,CUST0357,PROD0079,2024-08-18 05:16:34.158693,5
PUR00563,CUST0825,PROD0170,2024-05-12 05:16:34.158693,1
PUR00564,CUST0650,PROD0123,2023-12-23 05:16:34.158693,2
PUR00565,CUST0680,PROD0176,2024-05-27 05:16:34.158693,4
PUR00566,CUST0391,PROD0044,2023-11-14 05:16:34.158693,5
PUR00567,CUST0615,PROD0082,2024-03-21 05:16:34.158693,3
PUR00568,CUST0934,PROD0087,2024-08-07 05:16:34.158693,4
PUR00569,CUST0085,PROD0016,2024-01-09 05:16:34.158693,1
PUR00570,CUST0317,PROD0054,2024-06-26 05:16:34.158693,1
PUR00571,CUST0212,PROD0102,2024-05-13 05:16:34.158693,4
PUR00572,CUST0515,PROD0163,2024-10-16 05:16:34.158693,4
PUR00573,CUST0384,PROD0098,2024-10-16 05:16:34.158693,5
PUR00574,CUST0691,PROD0156,2024-03-20 05:16:34.158693,4
PUR00575,CUST0342,PROD0002,2024-09-01 05:16:34.158693,3
PUR00576,CUST0815,PROD0094,2024-05-20 05:16:34.158693,5
PUR00577,CUST0964,PROD0141,2024-09-28 05:16:34.158693,2
PUR00578,CUST0988,PROD0169,2024-05-15 05:16:34.158693,3
PUR00579,CUST0844,PROD0059,2024-01-01 05:16:34.158693,5
PUR00580,CUST0038,PROD0069,2024-10-17 05:16:34.158693,5
PUR00581,CUST0511,PROD0119,2024-03-05 05:16:34.158693,1
PUR00582,CUST0420,PROD0092,2024-07-05 05:16:34.158693,5
PUR00583,CUST0751,PROD0181,2023-11-19 05:16:34.158693,3
PUR00584,CUST0169,PROD0045,2024-09-19 05:16:34.158693,4
PUR00585,CUST0965,PROD0148,2024-08-20 05:16:34.158693,3
PUR00586,CUST0909,PROD0024,2024-04-22 05:16:34.158693,2
PUR00587,CUST0343,PROD0189,2024-09-14 05:16:34.158693,5
PUR00588,CUST0826,PROD0091,2024-02-28 05:16:34.158693,5
PUR00589,CUST0306,PROD0094,2024-10-03 05:16:34.158693,5
PUR00590,CUST0542,PROD0058,2023-12-09 05:16:34.158693,5
PUR00591,CUST0702,PROD0155,2024-09-27 05:16:34.158693,1
PUR00592,CUST0869,PROD0154,2024-07-01 05:16:34.158693,1
PUR00593,CUST0537,PROD0128,2024-10-30 05:16:34.158693,4
PUR00594,CUST0112,PROD0007,2024-04-09 05:16:34.158693,5
PUR00595,CUST0411,PROD0170,2024-10-04 05:16:34.158693,2
PUR00596,CUST0947,PROD0047,2024-06-03 05:16:34.158693,4
PUR00597,CUST0206,PROD0053,2024-01-05 05:16:34.158693,5
PUR00598,CUST0185,PROD0187,2024-01-17 05:16:34.158693,1
PUR00599,CUST0382,PROD0038,2023-11-30 05:16:34.158693,2
PUR00600,CUST0496,PROD0197,2023-11-26 05:16:34.158693,4
PUR00601,CUST0379,PROD0053,2024-04-10 05:16:34.158693,2
PUR00602,CUST0047,PROD0143,2024-07-16 05:16:34.158693,5
PUR00603,CUST0886,PROD0154,2024-01-05 05:16:34.158693,3
PUR00604,CUST0740,PROD0048,2023-12-26 05:16:34.158693,2
PUR00605,CUST0551,PROD0095,2024-03-06 05:16:34.158693,2
PUR00606,CUST0528,PROD0147,2024-08-08 05:16:34.158693,1
PUR00607,CUST0504,PROD0137,2024-01-15 05:16:34.158693,5
PUR00608,CUST0022,PROD0064,2024-05-23 05:16:34.158693,2
PUR00609,CUST0213,PROD0093,2024-06-26 05:16:34.158693,5
PUR00610,CUST0310,PROD0182,2024-05-14 05:16:34.158693,1
PUR00611,CUST0661,PROD0125,2024-10-15 05:16:34.158693,5
PUR00612,CUST0968,PROD0179,2024-10-28 05:16:34.158693,1
PUR00613,CUST0753,PROD0039,2024-08-09 05:16:34.158693,1
PUR00614,CUST0272,PROD0004,2024-06-08 05:16:34.158693,4
PUR00615,CUST0571,PROD0126,2024-09-02 05:16:34.158693,5
PUR00616,CUST0799,PROD0003,2024-01-25 05:16:34.158693,3
PUR00617,CUST0938,PROD0064,2024-06-06 05:16:34.158693,4
PUR00618,CUST0202,PROD0029,2024-10-07 05:16:34.158693,1
PUR00619,CUST0032,PROD0116,2023-12-27 05:16:34.158693,3
PUR00620,CUST0443,PROD0011,2024-07-14 05:16:34.158693,2
PUR00621,CUST0162,PROD0097,2024-09-17 05:16:34.158693,2
PUR00622,CUST0767,PROD0102,2024-06-02 05:16:34.158693,4
PUR00623,CUST0254,PROD0186,2024-03-29 05:16:34.158693,3
PUR00624,CUST0521,PROD0155,2023-11-23 05:16:34.158693,5
PUR00625,CUST0977,PROD0021,2024-10-25 05:16:34.158693,3
PUR00626,CUST0651,PROD0039,2024-05-14 05:16:34.158693,4
PUR00627,CUST0480,PROD0102,2024-02-26 05:16:34.158693,5
PUR00628,CUST0010,PROD0046,2024-06-21 05:16:34.158693,5
PUR00629,CUST0726,PROD0066,2024-06-21 05:16:34.158693,2
PUR00630,CUST0505,PROD0091,2024-03-06 05:16:34.158693,3
PUR00631,CUST0785,PROD0164,2024-05-10 05:16:34.158693,5
PUR00632,CUST0836,PROD0111,2023-12-27 05:16:34.158693,4
PUR00633,CUST0560,PROD0082,2024-10-23 05:16:34.158693,2
PUR00634,CUST0436,PROD0123,2024-05-13 05:16:34.158693,5
PUR00635,CUST0111,PROD0193,2024-08-11 05:16:34.158693,3
PUR00636,CUST0153,PROD0191,2024-10-02 05:16:34.158693,2
PUR00637,CUST0635,PROD0099,2024-05-08 05:16:34.158693,3
PUR00638,CUST0917,PROD0035,2023-12-08 05:16:34.158693,3
PUR00639,CUST0869,PROD0159,2024-05-28 05:16:34.158693,3
PUR00640,CUST0102,PROD0156,2024-03-27 05:16:34.158693,2
PUR00641,CUST0753,PROD0103,2024-02-12 05:16:34.158693,5
PUR00642,CUST0833,PROD0129,2024-01-08 05:16:34.158693,1
PUR00643,CUST0191,PROD0025,2024-06-26 05:16:34.158693,5
PUR00644,CUST0729,PROD0043,2023-12-23 05:16:34.158693,2
PUR00645,CUST0563,PROD0084,2024-10-11 05:16:34.158693,1
PUR00646,CUST0804,PROD0195,2024-02-23 05:16:34.158693,1
PUR00647,CUST0081,PROD0191,2024-09-30 05:16:34.158693,1
PUR00648,CUST0489,PROD0051,2024-09-29 05:16:34.158693,4
PUR00649,CUST0895,PROD0130,2024-09-07 05:16:34.158693,2
PUR00650,CUST0088,PROD0126,2023-11-17 05:16:34.158693,4
PUR00651,CUST0194,PROD0192,2023-12-02 05:16:34.158693,1
PUR00652,CUST0104,PROD0069,2024-04-25 05:16:34.158693,4
PUR00653,CUST0783,PROD0009,2024-03-10 05:16:34.158693,4
PUR00654,CUST0096,PROD0002,2024-01-10 05:16:34.158693,2
PUR00655,CUST0423,PROD0162,2024-08-22 05:16:34.158693,3
PUR00656,CUST0891,PROD0188,2024-02-20 05:16:34.158693,4
PUR00657,CUST0198,PROD0189,2023-12-12 05:16:34.158693,4
PUR00658,CUST0001,PROD0159,2024-08-16 05:16:34.158693,1
PUR00659,CUST0407,PROD0010,2024-02-21 05:16:34.158693,1
PUR00660,CUST0378,PROD0114,2024-09-02 05:16:34.158693,1
PUR00661,CUST0167,PROD0076,2024-02-25 05:16:34.158693,5
PUR00662,CUST0509,PROD0164,2024-03-05 05:16:34.158693,4
PUR00663,CUST0638,PROD0085,2024-04-23 05:16:34.158693,1
PUR00664,CUST0313,PROD0049,2024-01-21 05:16:34.158693,2
PUR00665,CUST0593,PROD0070,2024-09-07 05:16:34.158693,5
PUR00666,CUST0418,PROD0177,2023-11-08 05:16:34.158693,3
PUR00667,CUST0763,PROD0131,2024-03-27 05:16:34.158693,4
PUR00668,CUST0681,PROD0133,2024-01-20 05:16:34.158693,4
PUR00669,CUST0477,PROD0189,2024-01-12 05:16:34.158693,2
PUR00670,CUST0073,PROD0090,2024-08-09 05:16:34.158693,3
PUR00671,CUST0141,PROD0026,2024-03-14 05:16:34.158693,3
PUR00672,CUST0582,PROD0072,2024-02-04 05:16:34.158693,5
PUR00673,CUST0262,PROD0005,2024-01-02 05:16:34.158693,4
PUR00674,CUST0340,PROD0015,2024-10-10 05:16:34.158693,1
PUR00675,CUST0308,PROD0123,2023-11-20 05:16:34.158693,2
PUR00676,CUST0245,PROD0144,2024-01-13 05:16:34.158693,2
PUR00677,CUST0515,PROD0001,2023-11-14 05:16:34.158693,2
PUR00678,CUST0337,PROD0144,2024-05-08 05:16:34.158693,2
PUR00679,CUST0575,PROD0165,2024-03-07 05:16:34.158693,1
PUR00680,CUST0561,PROD0003,2024-09-03 05:16:34.158693,1
PUR00681,CUST0076,PROD0180,2024-04-20 05:16:34.158693,5
PUR00682,CUST0880,PROD0047,2023-11-15 05:16:34.158693,4
PUR00683,CUST0175,PROD0095,2024-02-04 05:16:34.158693,1
PUR00684,CUST0109,PROD0013,2024-03-21 05:16:34.158693,5
PUR00685,CUST0183,PROD0120,2023-12-03 05:16:34.158693,3
PUR00686,CUST0192,PROD0055,2024-01-10 05:16:34.158693,4
PUR00687,CUST0065,PROD0149,2024-06-09 05:16:34.158693,1
PUR00688,CUST0849,PROD0066,2024-08-02 05:16:34.158693,3
PUR00689,CUST0963,PROD0182,2024-01-04 05:16:34.158693,5
PUR00690,CUST0474,PROD0155,2023-12-09 05:16:34.158693,1
PUR00691,CUST0783,PROD0166,2024-07-07 05:16:34.158693,1
PUR00692,CUST0100,PROD0090,2024-06-23 05:16:34.158693,3
PUR00693,CUST0544,PROD0186,2024-05-10 05:16:34.158693,1
PUR00694,CUST0864,PROD0062,2024-07-26 05:16:34.158693,2
PUR00695,CUST0128,PROD0102,2024-09-05 05:16:34.158693,1
PUR00696,CUST0452,PROD0174,2024-01-01 05:16:34.158693,4
PUR00697,CUST0914,PROD0139,2024-06-25 05:16:34.158693,3
PUR00698,CUST0369,PROD0200,2024-07-21 05:16:34.158693,4
PUR00699,CUST0851,PROD0008,2024-02-28 05:16:34.158693,5
PUR00700,CUST0043,PROD0097,2024-09-16 05:16:34.158693,4
PUR00701,CUST0884,PROD0117,2023-11-29 05:16:34.158693,2
PUR00702,CUST0419,PROD0199,2024-10-09 05:16:34.158693,2
PUR00703,CUST0488,PROD0064,2024-07-30 05:16:34.158693,4
PUR00704,CUST0078,PROD0021,2024-04-09 05:16:34.158693,5
PUR00705,CUST0826,PROD0200,2024-06-28 05:16:34.158693,1
PUR00706,CUST0801,PROD0115,2024-10-01 05:16:34.158693,2
PUR00707,CUST0270,PROD0191,2023-11-22 05:16:34.158693,4
PUR00708,CUST0674,PROD0085,2023-12-08 05:16:34.158693,4
PUR00709,CUST0701,PROD0192,2024-07-09 05:16:34.158693,4
PUR00710,CUST0759,PROD0020,2024-05-30 05:16:34.158693,1
PUR00711,CUST0900,PROD0008,2024-06-12 05:16:34.158693,3
PUR00712,CUST0728,PROD0058,2024-10-23 05:16:34.158693,5
PUR00713,CUST0315,PROD0046,2024-01-01 05:16:34.158693,3
PUR00714,CUST0925,PROD0031,2024-07-15 05:16:34.158693,5
PUR00715,CUST0851,PROD0093,2024-11-05 05:16:34.158693,5
PUR00716,CUST0902,PROD0009,2024-06-21 05:16:34.158693,4
PUR00717,CUST0889,PROD0015,2023-12-14 05:16:34.158693,2
PUR00718,CUST0993,PROD0094,2023-12-18 05:16:34.158693,4
PUR00719,CUST0945,PROD0154,2024-04-19 05:16:34.158693,1
PUR00720,CUST0168,PROD0138,2024-09-13 05:16:34.158693,5
PUR00721,CUST0339,PROD0029,2024-01-21 05:16:34.158693,2
PUR00722,CUST0193,PROD0080,2023-12-10 05:16:34.158693,5
PUR00723,CUST0453,PROD0036,2024-01-10 05:16:34.158693,5
PUR00724,CUST0283,PROD0084,2024-03-26 05:16:34.158693,4
PUR00725,CUST0336,PROD0109,2024-09-21 05:16:34.158693,2
PUR00726,CUST0390,PROD0118,2024-09-26 05:16:34.158693,2
PUR00727,CUST1000,PROD0037,2024-09-01 05:16:34.158693,5
PUR00728,CUST0525,PROD0086,2024-08-13 05:16:34.158693,2
PUR00729,CUST0240,PROD0071,2024-11-05 05:16:34.158693,2
PUR00730,CUST0832,PROD0151,2024-04-21 05:16:34.158693,4
PUR00731,CUST0958,PROD0169,2024-05-20 05:16:34.158693,3
PUR00732,CUST0483,PROD0093,2024-09-07 05:16:34.158693,1
PUR00733,CUST0659,PROD0080,2024-08-04 05:16:34.158693,3
PUR00734,CUST0716,PROD0102,2024-04-05 05:16:34.158693,2
PUR00735,CUST0592,PROD0156,2024-06-26 05:16:34.158693,5
PUR00736,CUST0891,PROD0176,2024-07-22 05:16:34.158693,1
PUR00737,CUST0555,PROD0166,2024-09-11 05:16:34.158693,1
PUR00738,CUST0458,PROD0159,2024-06-14 05:16:34.158693,5
PUR00739,CUST0089,PROD0014,2023-12-27 05:16:34.158693,1
PUR00740,CUST0660,PROD0117,2024-10-31 05:16:34.158693,5
PUR00741,CUST0095,PROD0073,2024-01-04 05:16:34.158693,1
PUR00742,CUST0452,PROD0091,2024-10-07 05:16:34.158693,3
PUR00743,CUST0428,PROD0090,2024-10-05 05:16:34.158693,1
PUR00744,CUST0151,PROD0029,2024-08-15 05:16:34.158693,4
PUR00745,CUST0514,PROD0179,2024-02-25 05:16:34.158693,5
PUR00746,CUST0376,PROD0049,2024-06-14 05:16:34.158693,1
PUR00747,CUST0022,PROD0171,2024-06-25 05:16:34.158693,5
PUR00748,CUST0883,PROD0072,2024-03-02 05:16:34.158693,4
PUR00749,CUST0313,PROD0133,2024-06-05 05:16:34.158693,1
PUR00750,CUST0997,PROD0042,2024-04-28 05:16:34.158693,1
PUR00751,CUST0840,PROD0135,2024-06-26 05:16:34.158693,4
PUR00752,CUST0519,PROD0042,2024-05-29 05:16:34.158693,4
PUR00753,CUST0206,PROD0164,2024-06-06 05:16:34.158693,4
PUR00754,CUST0952,PROD0105,2023-12-25 05:16:34.158693,5
PUR00755,CUST0375,PROD0027,2024-04-15 05:16:34.158693,4
PUR00756,CUST0451,PROD0058,2024-06-12 05:16:34.158693,5
PUR00757,CUST0626,PROD0046,2024-04-15 05:16:34.158693,3
PUR00758,CUST0784,PROD0066,2024-10-12 05:16:34.158693,1
PUR00759,CUST0595,PROD0025,2024-03-16 05:16:34.158693,1
PUR00760,CUST0179,PROD0073,2024-05-16 05:16:34.158693,2
PUR00761,CUST0210,PROD0117,2024-01-24 05:16:34.158693,3
PUR00762,CUST0500,PROD0155,2024-10-23 05:16:34.158693,4
PUR00763,CUST0464,PROD0129,2024-07-06 05:16:34.158693,4
PUR00764,CUST0840,PROD0087,2023-12-11 05:16:34.158693,3
PUR00765,CUST0124,PROD0074,2023-12-23 05:16:34.158693,4
PUR00766,CUST0993,PROD0170,2023-12-20 05:16:34.158693,2
PUR00767,CUST0113,PROD0180,2023-12-24 05:16:34.158693,5
PUR00768,CUST0012,PROD0153,2024-06-15 05:16:34.158693,1
PUR00769,CUST0126,PROD0182,2023-12-26 05:16:34.158693,3
PUR00770,CUST0565,PROD0125,2024-05-15 05:16:34.158693,1
PUR00771,CUST0331,PROD0067,2024-01-12 05:16:34.158693,5
PUR00772,CUST0901,PROD0006,2024-08-17 05:16:34.158693,3
PUR00773,CUST0283,PROD0125,2023-12-07 05:16:34.158693,5
PUR00774,CUST0140,PROD0058,2024-09-02 05:16:34.158693,4
PUR00775,CUST0401,PROD0070,2024-08-20 05:16:34.158693,4
